id,Age,age_bucket
44784,43,adult
44785,53,mid_senior
44786,70,senior
44787,78,senior
44788,71,senior
44789,94,senior
44790,53,mid_senior
44791,37,adult
44792,7,child
44793,116,senior
44794,40,adult
44795,80,senior
44796,35,adult
44797,61,mid_senior
44798,4,child
44799,54,mid_senior
44800,51,mid_senior
44801,59,mid_senior
44802,-27,child
44803,3,child
44804,26,young_adult
44805,58,mid_senior
44806,120,senior
44807,74,senior
44808,35,adult
44809,79,senior
44810,21,young_adult
44811,28,young_adult
44812,76,senior
44813,47,adult
44814,74,senior
44815,99,senior
44816,88,senior
44817,46,adult
44818,98,senior
44819,57,mid_senior
44820,85,senior
44821,26,young_adult
44822,48,adult
44823,81,senior
44824,30,young_adult
44825,50,adult
44826,46,adult
44827,51,mid_senior
44828,31,adult
44829,-11,child
44830,37,adult
44831,62,mid_senior
44832,112,senior
44833,-14,child
44834,7,child
44835,82,senior
44836,68,senior
44837,52,mid_senior
44838,31,adult
44839,44,adult
44840,31,adult
44841,50,adult
44842,23,young_adult
44843,29,young_adult
44844,28,young_adult
44845,76,senior
44846,82,senior
44847,23,young_adult
44848,15,child
44849,67,senior
44850,70,senior
44851,38,adult
44852,49,adult
44853,122,senior
44854,79,senior
44855,22,young_adult
44856,66,senior
44857,103,senior
44858,23,young_adult
44859,47,adult
44860,28,young_adult
44861,64,mid_senior
44862,38,adult
44863,64,mid_senior
44864,85,senior
44865,39,adult
44866,31,adult
44867,77,senior
44868,77,senior
44869,24,young_adult
44870,37,adult
44871,0,child
44872,77,senior
44873,30,young_adult
44874,18,young_adult
44875,61,mid_senior
44876,39,adult
44877,75,senior
44878,49,adult
44879,68,senior
44880,62,mid_senior
44881,57,mid_senior
44882,29,young_adult
44883,85,senior
44884,35,adult
44885,28,young_adult
44886,85,senior
44887,80,senior
44888,77,senior
44889,49,adult
44890,31,adult
44891,76,senior
44892,34,adult
44893,73,senior
44894,89,senior
44895,52,mid_senior
44896,63,mid_senior
44897,50,adult
44898,-5,child
44899,103,senior
44900,50,adult
44901,26,young_adult
44902,24,young_adult
44903,63,mid_senior
44904,49,adult
44905,38,adult
44906,127,senior
44907,47,adult
44908,58,mid_senior
44909,45,adult
44910,45,adult
44911,21,young_adult
44912,65,senior
44913,56,mid_senior
44914,28,young_adult
44915,63,mid_senior
44916,6,child
44917,67,senior
44918,45,adult
44919,91,senior
44920,49,adult
44921,30,young_adult
44922,49,adult
44923,59,mid_senior
44924,73,senior
44925,47,adult
44926,67,senior
44927,82,senior
44928,101,senior
44929,40,adult
44930,55,mid_senior
44931,53,mid_senior
44932,34,adult
44933,6,child
44934,39,adult
44935,63,mid_senior
44936,61,mid_senior
44937,66,senior
44938,23,young_adult
44939,65,senior
44940,70,senior
44941,83,senior
44942,53,mid_senior
44943,18,young_adult
44944,25,young_adult
44945,47,adult
44946,54,mid_senior
44947,37,adult
44948,53,mid_senior
44949,44,adult
44950,-22,child
44951,38,adult
44952,57,mid_senior
44953,74,senior
44954,37,adult
44955,36,adult
44956,37,adult
44957,28,young_adult
44958,68,senior
44959,32,adult
44960,75,senior
44961,14,child
44962,74,senior
44963,66,senior
44964,26,young_adult
44965,59,mid_senior
44966,162,senior
44967,43,adult
44968,95,senior
44969,18,young_adult
44970,71,senior
44971,33,adult
44972,21,young_adult
44973,69,senior
44974,79,senior
44975,48,adult
44976,24,young_adult
44977,18,young_adult
44978,137,senior
44979,81,senior
44980,3,child
44981,67,senior
44982,84,senior
44983,54,mid_senior
44984,27,young_adult
44985,39,adult
44986,44,adult
44987,53,mid_senior
44988,50,adult
44989,21,young_adult
44990,42,adult
44991,37,adult
44992,35,adult
44993,63,mid_senior
44994,44,adult
44995,39,adult
44996,45,adult
44997,75,senior
44998,110,senior
44999,61,mid_senior
45000,68,senior
45001,26,young_adult
45002,65,senior
45003,20,young_adult
45004,77,senior
45005,63,mid_senior
45006,73,senior
45007,21,young_adult
45008,45,adult
45009,53,mid_senior
45010,82,senior
45011,39,adult
45012,24,young_adult
45013,18,young_adult
45014,49,adult
45015,21,young_adult
45016,109,senior
45017,73,senior
45018,83,senior
45019,33,adult
45020,87,senior
45021,46,adult
45022,26,young_adult
45023,53,mid_senior
45024,52,mid_senior
45025,38,adult
45026,76,senior
45027,18,young_adult
45028,79,senior
45029,112,senior
45030,53,mid_senior
45031,30,young_adult
45032,65,senior
45033,-4,child
45034,80,senior
45035,33,adult
45036,91,senior
45037,57,mid_senior
45038,21,young_adult
45039,65,senior
45040,66,senior
45041,64,mid_senior
45042,39,adult
45043,20,young_adult
45044,-16,child
45045,28,young_adult
45046,75,senior
45047,70,senior
45048,57,mid_senior
45049,51,mid_senior
45050,69,senior
45051,25,young_adult
45052,42,adult
45053,26,young_adult
45054,53,mid_senior
45055,75,senior
45056,83,senior
45057,73,senior
45058,59,mid_senior
45059,59,mid_senior
45060,50,adult
45061,96,senior
45062,47,adult
45063,18,young_adult
45064,57,mid_senior
45065,6,child
45066,44,adult
45067,35,adult
45068,79,senior
45069,22,young_adult
45070,45,adult
45071,67,senior
45072,17,child
45073,6,child
45074,-9,child
45075,21,young_adult
45076,44,adult
45077,3,child
45078,67,senior
45079,23,young_adult
45080,41,adult
45081,57,mid_senior
45082,70,senior
45083,59,mid_senior
45084,67,senior
45085,83,senior
45086,71,senior
45087,58,mid_senior
45088,24,young_adult
45089,42,adult
45090,85,senior
45091,29,young_adult
45092,36,adult
45093,55,mid_senior
45094,65,senior
45095,28,young_adult
45096,53,mid_senior
45097,49,adult
45098,44,adult
45099,70,senior
45100,49,adult
45101,-40,child
45102,59,mid_senior
45103,51,mid_senior
45104,30,young_adult
45105,19,young_adult
45106,120,senior
45107,55,mid_senior
45108,55,mid_senior
45109,16,child
45110,52,mid_senior
45111,76,senior
45112,25,young_adult
45113,37,adult
45114,32,adult
45115,80,senior
45116,39,adult
45117,36,adult
45118,43,adult
45119,95,senior
45120,100,senior
45121,58,mid_senior
45122,4,child
45123,76,senior
45124,85,senior
45125,78,senior
45126,60,mid_senior
45127,38,adult
45128,46,adult
45129,18,young_adult
45130,-17,child
45131,59,mid_senior
45132,20,young_adult
45133,85,senior
45134,22,young_adult
45135,57,mid_senior
45136,60,mid_senior
45137,81,senior
45138,28,young_adult
45139,42,adult
45140,138,senior
45141,68,senior
45142,30,young_adult
45143,64,mid_senior
45144,52,mid_senior
45145,113,senior
45146,44,adult
45147,61,mid_senior
45148,42,adult
45149,76,senior
45150,42,adult
45151,47,adult
45152,31,adult
45153,52,mid_senior
45154,27,young_adult
45155,64,mid_senior
45156,-17,child
45157,54,mid_senior
45158,30,young_adult
45159,58,mid_senior
45160,175,senior
45161,24,young_adult
45162,129,senior
45163,57,mid_senior
45164,62,mid_senior
45165,27,young_adult
45166,71,senior
45167,114,senior
45168,31,adult
45169,17,child
45170,-14,child
45171,82,senior
45172,82,senior
45173,23,young_adult
45174,10,child
45175,79,senior
45176,53,mid_senior
45177,67,senior
45178,37,adult
45179,144,senior
45180,-61,child
45181,28,young_adult
45182,74,senior
45183,45,adult
45184,79,senior
45185,-11,child
45186,36,adult
45187,34,adult
45188,58,mid_senior
45189,22,young_adult
45190,40,adult
45191,80,senior
45192,70,senior
45193,16,child
45194,69,senior
45195,74,senior
45196,33,adult
45197,54,mid_senior
45198,82,senior
45199,37,adult
45200,133,senior
45201,61,mid_senior
45202,84,senior
45203,82,senior
45204,38,adult
45205,57,mid_senior
45206,80,senior
45207,26,young_adult
45208,39,adult
45209,80,senior
45210,118,senior
45211,-57,child
45212,65,senior
45213,115,senior
45214,51,mid_senior
45215,102,senior
45216,74,senior
45217,42,adult
45218,21,young_adult
45219,39,adult
45220,39,adult
45221,23,young_adult
45222,72,senior
45223,58,mid_senior
45224,26,young_adult
45225,51,mid_senior
45226,54,mid_senior
45227,98,senior
45228,45,adult
45229,-14,child
45230,40,adult
45231,58,mid_senior
45232,48,adult
45233,73,senior
45234,117,senior
45235,29,young_adult
45236,116,senior
45237,81,senior
45238,-10,child
45239,44,adult
45240,21,young_adult
45241,44,adult
45242,25,young_adult
45243,76,senior
45244,62,mid_senior
45245,34,adult
45246,51,mid_senior
45247,56,mid_senior
45248,68,senior
45249,20,young_adult
45250,29,young_adult
45251,-28,child
45252,79,senior
45253,22,young_adult
45254,60,mid_senior
45255,143,senior
45256,45,adult
45257,67,senior
45258,40,adult
45259,29,young_adult
45260,96,senior
45261,73,senior
45262,20,young_adult
45263,50,adult
45264,-6,child
45265,7,child
45266,37,adult
45267,79,senior
45268,33,adult
45269,31,adult
45270,83,senior
45271,45,adult
45272,62,mid_senior
45273,28,young_adult
45274,25,young_adult
45275,80,senior
45276,46,adult
45277,43,adult
45278,61,mid_senior
45279,28,young_adult
45280,74,senior
45281,24,young_adult
45282,65,senior
45283,35,adult
45284,79,senior
45285,65,senior
45286,78,senior
45287,83,senior
45288,73,senior
45289,55,mid_senior
45290,108,senior
45291,63,mid_senior
45292,116,senior
45293,22,young_adult
45294,44,adult
45295,45,adult
45296,66,senior
45297,30,young_adult
45298,78,senior
45299,44,adult
45300,68,senior
45301,26,young_adult
45302,71,senior
45303,63,mid_senior
45304,83,senior
45305,83,senior
45306,44,adult
45307,19,young_adult
45308,40,adult
45309,4,child
45310,37,adult
45311,-11,child
45312,23,young_adult
45313,54,mid_senior
45314,40,adult
45315,37,adult
45316,80,senior
45317,80,senior
45318,19,young_adult
45319,102,senior
45320,76,senior
45321,74,senior
45322,27,young_adult
45323,53,mid_senior
45324,28,young_adult
45325,-23,child
45326,84,senior
45327,52,mid_senior
45328,70,senior
45329,53,mid_senior
45330,18,young_adult
45331,75,senior
45332,48,adult
45333,75,senior
45334,35,adult
45335,45,adult
45336,51,mid_senior
45337,86,senior
45338,82,senior
45339,-6,child
45340,42,adult
45341,54,mid_senior
45342,69,senior
45343,120,senior
45344,61,mid_senior
45345,50,adult
45346,46,adult
45347,49,adult
45348,37,adult
45349,56,mid_senior
45350,-15,child
45351,53,mid_senior
45352,41,adult
45353,84,senior
45354,37,adult
45355,34,adult
45356,54,mid_senior
45357,32,adult
45358,57,mid_senior
45359,42,adult
45360,25,young_adult
45361,-93,child
45362,61,mid_senior
45363,32,adult
45364,49,adult
45365,73,senior
45366,12,child
45367,64,mid_senior
45368,48,adult
45369,82,senior
45370,124,senior
45371,35,adult
45372,66,senior
45373,61,mid_senior
45374,29,young_adult
45375,54,mid_senior
45376,41,adult
45377,26,young_adult
45378,-5,child
45379,32,adult
45380,31,adult
45381,120,senior
45382,-90,child
45383,48,adult
45384,63,mid_senior
45385,71,senior
45386,32,adult
45387,40,adult
45388,72,senior
45389,23,young_adult
45390,34,adult
45391,113,senior
45392,71,senior
45393,90,senior
45394,42,adult
45395,2,child
45396,85,senior
45397,41,adult
45398,47,adult
45399,53,mid_senior
45400,55,mid_senior
45401,68,senior
45402,18,young_adult
45403,78,senior
45404,2,child
45405,27,young_adult
45406,76,senior
45407,49,adult
45408,23,young_adult
45409,32,adult
45410,68,senior
45411,-25,child
45412,73,senior
45413,45,adult
45414,16,child
45415,36,adult
45416,52,mid_senior
45417,66,senior
45418,51,mid_senior
45419,57,mid_senior
45420,31,adult
45421,67,senior
45422,62,mid_senior
45423,33,adult
45424,38,adult
45425,69,senior
45426,66,senior
45427,35,adult
45428,69,senior
45429,17,child
45430,99,senior
45431,38,adult
45432,46,adult
45433,64,mid_senior
45434,31,adult
45435,58,mid_senior
45436,125,senior
45437,74,senior
45438,50,adult
45439,83,senior
45440,56,mid_senior
45441,81,senior
45442,78,senior
45443,66,senior
45444,38,adult
45445,52,mid_senior
45446,67,senior
45447,21,young_adult
45448,69,senior
45449,85,senior
45450,77,senior
45451,52,mid_senior
45452,66,senior
45453,83,senior
45454,54,mid_senior
45455,60,mid_senior
45456,-16,child
45457,65,senior
45458,70,senior
45459,64,mid_senior
45460,76,senior
45461,104,senior
45462,38,adult
45463,18,young_adult
45464,-5,child
45465,18,young_adult
45466,21,young_adult
45467,85,senior
45468,-30,child
45469,19,young_adult
45470,51,mid_senior
45471,60,mid_senior
45472,36,adult
45473,32,adult
45474,32,adult
45475,32,adult
45476,71,senior
45477,33,adult
45478,83,senior
45479,31,adult
45480,43,adult
45481,109,senior
45482,70,senior
45483,65,senior
45484,38,adult
45485,86,senior
45486,39,adult
45487,34,adult
45488,69,senior
45489,46,adult
45490,49,adult
45491,36,adult
45492,30,young_adult
45493,36,adult
45494,38,adult
45495,48,adult
45496,19,young_adult
45497,42,adult
45498,27,young_adult
45499,-23,child
45500,55,mid_senior
45501,36,adult
45502,61,mid_senior
45503,-64,child
45504,63,mid_senior
45505,51,mid_senior
45506,-10,child
45507,50,adult
45508,26,young_adult
45509,49,adult
45510,32,adult
45511,149,senior
45512,-6,child
45513,80,senior
45514,28,young_adult
45515,34,adult
45516,55,mid_senior
45517,25,young_adult
45518,55,mid_senior
45519,29,young_adult
45520,25,young_adult
45521,20,young_adult
45522,57,mid_senior
45523,77,senior
45524,44,adult
45525,80,senior
45526,48,adult
45527,108,senior
45528,112,senior
45529,55,mid_senior
45530,88,senior
45531,24,young_adult
45532,79,senior
45533,4,child
45534,64,mid_senior
45535,76,senior
45536,30,young_adult
45537,78,senior
45538,40,adult
45539,68,senior
45540,90,senior
45541,82,senior
45542,48,adult
45543,141,senior
45544,79,senior
45545,77,senior
45546,126,senior
45547,42,adult
45548,27,young_adult
45549,43,adult
45550,38,adult
45551,45,adult
45552,19,young_adult
45553,-22,child
45554,-39,child
45555,59,mid_senior
45556,54,mid_senior
45557,84,senior
45558,23,young_adult
45559,49,adult
45560,28,young_adult
45561,57,mid_senior
45562,90,senior
45563,52,mid_senior
45564,53,mid_senior
45565,50,adult
45566,76,senior
45567,41,adult
45568,72,senior
45569,82,senior
45570,106,senior
45571,-4,child
45572,127,senior
45573,138,senior
45574,42,adult
45575,68,senior
45576,19,young_adult
45577,143,senior
45578,142,senior
45579,74,senior
45580,66,senior
45581,35,adult
45582,46,adult
45583,-32,child
45584,39,adult
45585,30,young_adult
45586,51,mid_senior
45587,77,senior
45588,18,young_adult
45589,85,senior
45590,37,adult
45591,27,young_adult
45592,74,senior
45593,81,senior
45594,53,mid_senior
45595,28,young_adult
45596,21,young_adult
45597,40,adult
45598,14,child
45599,59,mid_senior
45600,30,young_adult
45601,64,mid_senior
45602,63,mid_senior
45603,75,senior
45604,47,adult
45605,48,adult
45606,34,adult
45607,73,senior
45608,34,adult
45609,65,senior
45610,51,mid_senior
45611,81,senior
45612,42,adult
45613,72,senior
45614,80,senior
45615,32,adult
45616,36,adult
45617,-59,child
45618,-2,child
45619,30,young_adult
45620,51,mid_senior
45621,29,young_adult
45622,31,adult
45623,53,mid_senior
45624,80,senior
45625,-40,child
45626,57,mid_senior
45627,64,mid_senior
45628,84,senior
45629,26,young_adult
45630,22,young_adult
45631,23,young_adult
45632,67,senior
45633,1,child
45634,-32,child
45635,38,adult
45636,72,senior
45637,62,mid_senior
45638,18,young_adult
45639,32,adult
45640,120,senior
45641,46,adult
45642,22,young_adult
45643,8,child
45644,122,senior
45645,45,adult
45646,48,adult
45647,80,senior
45648,41,adult
45649,39,adult
45650,19,young_adult
45651,57,mid_senior
45652,30,young_adult
45653,19,young_adult
45654,36,adult
45655,83,senior
45656,42,adult
45657,79,senior
45658,52,mid_senior
45659,112,senior
45660,19,young_adult
45661,79,senior
45662,47,adult
45663,57,mid_senior
45664,49,adult
45665,84,senior
45666,-9,child
45667,-45,child
45668,93,senior
45669,60,mid_senior
45670,69,senior
45671,65,senior
45672,78,senior
45673,112,senior
45674,12,child
45675,73,senior
45676,131,senior
45677,19,young_adult
45678,58,mid_senior
45679,49,adult
45680,83,senior
45681,64,mid_senior
45682,18,young_adult
45683,60,mid_senior
45684,68,senior
45685,52,mid_senior
45686,36,adult
45687,23,young_adult
45688,57,mid_senior
45689,63,mid_senior
45690,64,mid_senior
45691,28,young_adult
45692,-10,child
45693,41,adult
45694,77,senior
45695,45,adult
45696,24,young_adult
45697,43,adult
45698,-26,child
45699,25,young_adult
45700,35,adult
45701,74,senior
45702,62,mid_senior
45703,75,senior
45704,30,young_adult
45705,50,adult
45706,18,young_adult
45707,55,mid_senior
45708,23,young_adult
45709,56,mid_senior
45710,35,adult
45711,56,mid_senior
45712,77,senior
45713,53,mid_senior
45714,33,adult
45715,46,adult
45716,24,young_adult
45717,32,adult
45718,58,mid_senior
45719,59,mid_senior
45720,145,senior
45721,82,senior
45722,27,young_adult
45723,68,senior
45724,-2,child
45725,53,mid_senior
45726,26,young_adult
45727,68,senior
45728,36,adult
45729,-13,child
45730,77,senior
45731,45,adult
45732,81,senior
45733,37,adult
45734,43,adult
45735,85,senior
45736,30,young_adult
45737,42,adult
45738,40,adult
45739,83,senior
45740,18,young_adult
45741,84,senior
45742,39,adult
45743,48,adult
45744,50,adult
45745,25,young_adult
45746,64,mid_senior
45747,43,adult
45748,42,adult
45749,75,senior
45750,82,senior
45751,84,senior
45752,85,senior
45753,70,senior
45754,41,adult
45755,82,senior
45756,27,young_adult
45757,118,senior
45758,43,adult
45759,78,senior
45760,56,mid_senior
45761,111,senior
45762,44,adult
45763,184,senior
45764,45,adult
45765,35,adult
45766,2,child
45767,51,mid_senior
45768,71,senior
45769,31,adult
45770,53,mid_senior
45771,61,mid_senior
45772,76,senior
45773,12,child
45774,65,senior
45775,33,adult
45776,65,senior
45777,23,young_adult
45778,40,adult
45779,72,senior
45780,34,adult
45781,22,young_adult
45782,99,senior
45783,80,senior
45784,82,senior
45785,44,adult
45786,64,mid_senior
45787,74,senior
45788,44,adult
45789,78,senior
45790,67,senior
45791,61,mid_senior
45792,31,adult
45793,33,adult
45794,30,young_adult
45795,66,senior
45796,58,mid_senior
45797,83,senior
45798,21,young_adult
45799,-3,child
45800,4,child
45801,66,senior
45802,12,child
45803,36,adult
45804,88,senior
45805,37,adult
45806,79,senior
45807,46,adult
45808,35,adult
45809,34,adult
45810,15,child
45811,81,senior
45812,113,senior
45813,39,adult
45814,62,mid_senior
45815,29,young_adult
45816,68,senior
45817,40,adult
45818,113,senior
45819,73,senior
45820,32,adult
45821,73,senior
45822,51,mid_senior
45823,49,adult
45824,94,senior
45825,77,senior
45826,61,mid_senior
45827,93,senior
45828,-3,child
45829,36,adult
45830,19,young_adult
45831,70,senior
45832,-35,child
45833,72,senior
45834,40,adult
45835,-8,child
45836,23,young_adult
45837,70,senior
45838,34,adult
45839,61,mid_senior
45840,54,mid_senior
45841,40,adult
45842,22,young_adult
45843,67,senior
45844,34,adult
45845,54,mid_senior
45846,52,mid_senior
45847,34,adult
45848,132,senior
45849,76,senior
45850,84,senior
45851,74,senior
45852,54,mid_senior
45853,64,mid_senior
45854,7,child
45855,34,adult
45856,18,young_adult
45857,70,senior
45858,40,adult
45859,35,adult
45860,80,senior
45861,70,senior
45862,61,mid_senior
45863,46,adult
45864,13,child
45865,24,young_adult
45866,51,mid_senior
45867,49,adult
45868,73,senior
45869,33,adult
45870,23,young_adult
45871,63,mid_senior
45872,40,adult
45873,21,young_adult
45874,29,young_adult
45875,-8,child
45876,40,adult
45877,81,senior
45878,35,adult
45879,56,mid_senior
45880,48,adult
45881,79,senior
45882,99,senior
45883,62,mid_senior
45884,-44,child
45885,29,young_adult
45886,40,adult
45887,59,mid_senior
45888,83,senior
45889,21,young_adult
45890,20,young_adult
45891,73,senior
45892,28,young_adult
45893,43,adult
45894,29,young_adult
45895,75,senior
45896,84,senior
45897,44,adult
45898,24,young_adult
45899,3,child
45900,-41,child
45901,16,child
45902,22,young_adult
45903,27,young_adult
45904,58,mid_senior
45905,12,child
45906,64,mid_senior
45907,32,adult
45908,64,mid_senior
45909,-24,child
45910,20,young_adult
45911,85,senior
45912,21,young_adult
45913,39,adult
45914,71,senior
45915,59,mid_senior
45916,34,adult
45917,43,adult
45918,78,senior
45919,-2,child
45920,78,senior
45921,85,senior
45922,71,senior
45923,57,mid_senior
45924,34,adult
45925,58,mid_senior
45926,30,young_adult
45927,39,adult
45928,48,adult
45929,71,senior
45930,28,young_adult
45931,30,young_adult
45932,67,senior
45933,20,young_adult
45934,47,adult
45935,63,mid_senior
45936,36,adult
45937,79,senior
45938,43,adult
45939,64,mid_senior
45940,53,mid_senior
45941,74,senior
45942,44,adult
45943,49,adult
45944,69,senior
45945,65,senior
45946,53,mid_senior
45947,61,mid_senior
45948,31,adult
45949,53,mid_senior
45950,33,adult
45951,57,mid_senior
45952,36,adult
45953,36,adult
45954,22,young_adult
45955,72,senior
45956,-60,child
45957,66,senior
45958,68,senior
45959,74,senior
45960,38,adult
45961,20,young_adult
45962,62,mid_senior
45963,144,senior
45964,49,adult
45965,82,senior
45966,54,mid_senior
45967,72,senior
45968,27,young_adult
45969,109,senior
45970,73,senior
45971,25,young_adult
45972,83,senior
45973,84,senior
45974,57,mid_senior
45975,59,mid_senior
45976,41,adult
45977,40,adult
45978,115,senior
45979,64,mid_senior
45980,74,senior
45981,62,mid_senior
45982,82,senior
45983,46,adult
45984,27,young_adult
45985,55,mid_senior
45986,81,senior
45987,85,senior
45988,49,adult
45989,51,mid_senior
45990,130,senior
45991,44,adult
45992,73,senior
45993,60,mid_senior
45994,62,mid_senior
45995,76,senior
45996,67,senior
45997,27,young_adult
45998,66,senior
45999,31,adult
46000,84,senior
46001,23,young_adult
46002,61,mid_senior
46003,26,young_adult
46004,58,mid_senior
46005,-14,child
46006,34,adult
46007,95,senior
46008,27,young_adult
46009,59,mid_senior
46010,40,adult
46011,59,mid_senior
46012,106,senior
46013,27,young_adult
46014,47,adult
46015,97,senior
46016,38,adult
46017,39,adult
46018,76,senior
46019,37,adult
46020,69,senior
46021,57,mid_senior
46022,66,senior
46023,74,senior
46024,58,mid_senior
46025,44,adult
46026,37,adult
46027,83,senior
46028,3,child
46029,54,mid_senior
46030,73,senior
46031,75,senior
46032,43,adult
46033,42,adult
46034,31,adult
46035,27,young_adult
46036,50,adult
46037,77,senior
46038,22,young_adult
46039,85,senior
46040,28,young_adult
46041,68,senior
46042,84,senior
46043,29,young_adult
46044,74,senior
46045,57,mid_senior
46046,32,adult
46047,62,mid_senior
46048,34,adult
46049,82,senior
46050,-89,child
46051,23,young_adult
46052,99,senior
46053,91,senior
46054,31,adult
46055,68,senior
46056,92,senior
46057,43,adult
46058,59,mid_senior
46059,21,young_adult
46060,43,adult
46061,32,adult
46062,82,senior
46063,72,senior
46064,45,adult
46065,74,senior
46066,38,adult
46067,38,adult
46068,51,mid_senior
46069,35,adult
46070,72,senior
46071,39,adult
46072,24,young_adult
46073,24,young_adult
46074,-25,child
46075,43,adult
46076,59,mid_senior
46077,47,adult
46078,55,mid_senior
46079,18,young_adult
46080,47,adult
46081,59,mid_senior
46082,76,senior
46083,42,adult
46084,35,adult
46085,23,young_adult
46086,28,young_adult
46087,20,young_adult
46088,66,senior
46089,53,mid_senior
46090,45,adult
46091,22,young_adult
46092,80,senior
46093,33,adult
46094,104,senior
46095,29,young_adult
46096,79,senior
46097,37,adult
46098,42,adult
46099,71,senior
46100,-7,child
46101,38,adult
46102,113,senior
46103,80,senior
46104,79,senior
46105,81,senior
46106,43,adult
46107,29,young_adult
46108,69,senior
46109,39,adult
46110,82,senior
46111,20,young_adult
46112,3,child
46113,4,child
46114,79,senior
46115,66,senior
46116,23,young_adult
46117,36,adult
46118,-20,child
46119,93,senior
46120,-13,child
46121,77,senior
46122,48,adult
46123,72,senior
46124,24,young_adult
46125,85,senior
46126,77,senior
46127,77,senior
46128,70,senior
46129,46,adult
46130,72,senior
46131,39,adult
46132,48,adult
46133,40,adult
46134,158,senior
46135,88,senior
46136,27,young_adult
46137,74,senior
46138,75,senior
46139,76,senior
46140,29,young_adult
46141,41,adult
46142,30,young_adult
46143,19,young_adult
46144,56,mid_senior
46145,64,mid_senior
46146,50,adult
46147,28,young_adult
46148,65,senior
46149,25,young_adult
46150,63,mid_senior
46151,58,mid_senior
46152,78,senior
46153,22,young_adult
46154,10,child
46155,56,mid_senior
46156,75,senior
46157,97,senior
46158,95,senior
46159,21,young_adult
46160,58,mid_senior
46161,30,young_adult
46162,38,adult
46163,20,young_adult
46164,59,mid_senior
46165,33,adult
46166,85,senior
46167,78,senior
46168,31,adult
46169,44,adult
46170,19,young_adult
46171,144,senior
46172,71,senior
46173,59,mid_senior
46174,48,adult
46175,5,child
46176,90,senior
46177,55,mid_senior
46178,55,mid_senior
46179,70,senior
46180,-25,child
46181,63,mid_senior
46182,60,mid_senior
46183,30,young_adult
46184,109,senior
46185,23,young_adult
46186,83,senior
46187,70,senior
46188,19,young_adult
46189,40,adult
46190,42,adult
46191,31,adult
46192,28,young_adult
46193,49,adult
46194,37,adult
46195,36,adult
46196,45,adult
46197,5,child
46198,44,adult
46199,77,senior
46200,55,mid_senior
46201,61,mid_senior
46202,67,senior
46203,39,adult
46204,72,senior
46205,62,mid_senior
46206,-30,child
46207,31,adult
46208,53,mid_senior
46209,58,mid_senior
46210,43,adult
46211,94,senior
46212,67,senior
46213,80,senior
46214,82,senior
46215,70,senior
46216,78,senior
46217,56,mid_senior
46218,28,young_adult
46219,36,adult
46220,41,adult
46221,73,senior
46222,73,senior
46223,66,senior
46224,50,adult
46225,62,mid_senior
46226,31,adult
46227,44,adult
46228,46,adult
46229,75,senior
46230,68,senior
46231,62,mid_senior
46232,58,mid_senior
46233,35,adult
46234,23,young_adult
46235,20,young_adult
46236,70,senior
46237,25,young_adult
46238,49,adult
46239,74,senior
46240,108,senior
46241,-57,child
46242,22,young_adult
46243,43,adult
46244,45,adult
46245,23,young_adult
46246,69,senior
46247,72,senior
46248,20,young_adult
46249,30,young_adult
46250,52,mid_senior
46251,56,mid_senior
46252,21,young_adult
46253,84,senior
46254,81,senior
46255,13,child
46256,47,adult
46257,32,adult
46258,62,mid_senior
46259,40,adult
46260,32,adult
46261,45,adult
46262,38,adult
46263,51,mid_senior
46264,83,senior
46265,92,senior
46266,50,adult
46267,25,young_adult
46268,78,senior
46269,-32,child
46270,25,young_adult
46271,79,senior
46272,81,senior
46273,45,adult
46274,53,mid_senior
46275,34,adult
46276,53,mid_senior
46277,83,senior
46278,35,adult
46279,23,young_adult
46280,68,senior
46281,80,senior
46282,26,young_adult
46283,49,adult
46284,54,mid_senior
46285,64,mid_senior
46286,83,senior
46287,-43,child
46288,52,mid_senior
46289,-47,child
46290,56,mid_senior
46291,26,young_adult
46292,73,senior
46293,8,child
46294,30,young_adult
46295,77,senior
46296,46,adult
46297,75,senior
46298,93,senior
46299,38,adult
46300,63,mid_senior
46301,-17,child
46302,44,adult
46303,46,adult
46304,31,adult
46305,69,senior
46306,32,adult
46307,31,adult
46308,52,mid_senior
46309,68,senior
46310,68,senior
46311,46,adult
46312,28,young_adult
46313,68,senior
46314,27,young_adult
46315,43,adult
46316,43,adult
46317,64,mid_senior
46318,76,senior
46319,77,senior
46320,23,young_adult
46321,49,adult
46322,62,mid_senior
46323,46,adult
46324,53,mid_senior
46325,50,adult
46326,78,senior
46327,59,mid_senior
46328,33,adult
46329,72,senior
46330,-64,child
46331,23,young_adult
46332,55,mid_senior
46333,24,young_adult
46334,57,mid_senior
46335,35,adult
46336,23,young_adult
46337,95,senior
46338,19,young_adult
46339,21,young_adult
46340,58,mid_senior
46341,22,young_adult
46342,85,senior
46343,23,young_adult
46344,43,adult
46345,29,young_adult
46346,23,young_adult
46347,66,senior
46348,78,senior
46349,85,senior
46350,23,young_adult
46351,31,adult
46352,57,mid_senior
46353,65,senior
46354,64,mid_senior
46355,38,adult
46356,72,senior
46357,39,adult
46358,29,young_adult
46359,33,adult
46360,49,adult
46361,31,adult
46362,38,adult
46363,47,adult
46364,47,adult
46365,76,senior
46366,37,adult
46367,52,mid_senior
46368,73,senior
46369,74,senior
46370,50,adult
46371,27,young_adult
