id,Age,age_bucket
45474,32,adult
45475,32,adult
45476,710,senior
45477,57,mid_senior
45478,83,senior
45479,31,adult
45480,51,mid_senior
45481,57,mid_senior
45482,83,senior
45483,65,senior
45484,28,young_adult
45485,250,senior
45486,39,adult
45487,270,senior
45488,690,senior
45489,460,senior
45490,440,senior
45491,36,adult
45492,30,young_adult
45493,36,adult
45494,38,adult
45495,26,young_adult
45496,72,senior
45497,42,adult
45498,29,young_adult
45499,36,adult
45500,68,senior
45501,36,adult
45502,61,mid_senior
45503,32,adult
45504,63,mid_senior
45505,75,senior
45506,18,young_adult
45507,460,senior
45508,260,senior
45509,49,adult
45510,320,senior
45511,63,mid_senior
45512,370,senior
45513,800,senior
45514,28,young_adult
45515,34,adult
45516,55,mid_senior
45517,25,young_adult
45518,85,senior
45519,29,young_adult
45520,25,young_adult
45521,20,young_adult
45522,57,mid_senior
45523,66,senior
45524,44,adult
45525,80,senior
45526,77,senior
45527,400,senior
45528,52,mid_senior
45529,550,senior
45530,67,senior
45531,24,young_adult
45532,57,mid_senior
45533,24,young_adult
45534,50,adult
45535,76,senior
45536,30,young_adult
45537,780,senior
45538,400,senior
45539,68,senior
45540,56,mid_senior
45541,82,senior
45542,48,adult
45543,850,senior
45544,790,senior
45545,750,senior
45546,820,senior
45547,36,adult
45548,27,young_adult
45549,430,senior
45550,380,senior
45551,450,senior
45552,35,adult
45553,300,senior
45554,360,senior
45555,59,mid_senior
45556,54,mid_senior
45557,840,senior
45558,23,young_adult
45559,49,adult
45560,28,young_adult
45561,57,mid_senior
45562,240,senior
45563,52,mid_senior
45564,53,mid_senior
45565,55,mid_senior
45566,76,senior
45567,410,senior
45568,72,senior
45569,82,senior
45570,570,senior
45571,31,adult
45572,81,senior
45573,41,adult
45574,42,adult
45575,680,senior
45576,190,senior
45577,320,senior
45578,82,senior
45579,74,senior
45580,66,senior
45581,35,adult
45582,67,senior
45583,330,senior
45584,39,adult
45585,300,senior
45586,510,senior
45587,710,senior
45588,18,young_adult
45589,850,senior
45590,370,senior
45591,340,senior
45592,740,senior
45593,810,senior
45594,53,mid_senior
45595,280,senior
45596,21,young_adult
45597,65,senior
45598,14,child
45599,75,senior
45600,300,senior
45601,320,senior
45602,63,mid_senior
45603,75,senior
45604,470,senior
45605,48,adult
45606,34,adult
45607,73,senior
45608,340,senior
45609,65,senior
45610,51,mid_senior
45611,59,mid_senior
45612,34,adult
45613,720,senior
45614,800,senior
45615,320,senior
45616,360,senior
45617,200,senior
45618,20,young_adult
45619,300,senior
45620,51,mid_senior
45621,29,young_adult
45622,31,adult
45623,53,mid_senior
45624,80,senior
45625,310,senior
45626,320,senior
45627,58,mid_senior
45628,84,senior
45629,26,young_adult
45630,220,senior
45631,23,young_adult
45632,67,senior
45633,450,senior
45634,42,adult
45635,380,senior
45636,72,senior
45637,62,mid_senior
45638,18,young_adult
45639,320,senior
45640,51,mid_senior
45641,53,mid_senior
45642,27,young_adult
45643,300,senior
45644,35,adult
45645,45,adult
45646,47,adult
45647,67,senior
45648,53,mid_senior
45649,39,adult
45650,19,young_adult
45651,27,young_adult
45652,30,young_adult
45653,19,young_adult
45654,36,adult
45655,610,senior
45656,420,senior
45657,79,senior
45658,520,senior
45659,54,mid_senior
45660,190,senior
45661,79,senior
45662,44,adult
45663,570,senior
45664,31,adult
45665,84,senior
45666,62,mid_senior
45667,22,young_adult
45668,59,mid_senior
45669,600,senior
45670,690,senior
45671,65,senior
45672,78,senior
45673,83,senior
45674,34,adult
45675,73,senior
45676,800,senior
45677,19,young_adult
45678,580,senior
45679,49,adult
45680,83,senior
45681,64,mid_senior
45682,18,young_adult
45683,33,adult
45684,680,senior
45685,52,mid_senior
45686,360,senior
45687,23,young_adult
45688,570,senior
45689,63,mid_senior
45690,640,senior
45691,280,senior
45692,20,young_adult
45693,41,adult
45694,77,senior
45695,450,senior
45696,47,adult
45697,61,mid_senior
45698,370,senior
45699,25,young_adult
45700,35,adult
45701,740,senior
45702,620,senior
45703,75,senior
45704,30,young_adult
45705,50,adult
45706,18,young_adult
45707,550,senior
45708,230,senior
45709,56,mid_senior
45710,35,adult
45711,570,senior
45712,770,senior
45713,53,mid_senior
45714,330,senior
45715,46,adult
45716,73,senior
45717,320,senior
45718,180,senior
45719,59,mid_senior
45720,80,senior
45721,820,senior
45722,27,young_adult
45723,68,senior
45724,35,adult
45725,53,mid_senior
45726,26,young_adult
45727,68,senior
45728,21,young_adult
45729,350,senior
45730,77,senior
45731,78,senior
45732,810,senior
45733,370,senior
45734,430,senior
45735,85,senior
45736,300,senior
45737,42,adult
45738,40,adult
45739,83,senior
45740,43,adult
45741,84,senior
45742,390,senior
45743,48,adult
45744,500,senior
45745,24,young_adult
45746,43,adult
45747,430,senior
45748,42,adult
45749,810,senior
45750,820,senior
45751,84,senior
45752,85,senior
45753,57,mid_senior
45754,41,adult
45755,82,senior
45756,18,young_adult
45757,630,senior
45758,43,adult
45759,78,senior
45760,56,mid_senior
45761,750,senior
45762,440,senior
45763,75,senior
45764,450,senior
45765,350,senior
45766,32,adult
45767,40,adult
45768,71,senior
45769,31,adult
45770,540,senior
45771,61,mid_senior
45772,76,senior
45773,19,young_adult
45774,65,senior
45775,33,adult
45776,650,senior
45777,230,senior
45778,400,senior
45779,72,senior
45780,34,adult
45781,22,young_adult
45782,59,mid_senior
45783,80,senior
45784,820,senior
45785,38,adult
45786,650,senior
45787,74,senior
45788,44,adult
45789,780,senior
45790,670,senior
45791,610,senior
45792,310,senior
45793,330,senior
45794,300,senior
45795,66,senior
45796,58,mid_senior
45797,83,senior
45798,21,young_adult
45799,62,mid_senior
45800,830,senior
45801,66,senior
45802,28,young_adult
45803,36,adult
45804,49,adult
45805,37,adult
45806,790,senior
45807,460,senior
45808,35,adult
45809,34,adult
45810,23,young_adult
45811,81,senior
45812,61,mid_senior
45813,390,senior
45814,450,senior
45815,290,senior
45816,68,senior
45817,40,adult
45818,700,senior
45819,73,senior
45820,32,adult
45821,730,senior
45822,51,mid_senior
45823,42,adult
45824,70,senior
45825,54,mid_senior
45826,61,mid_senior
45827,84,senior
45828,350,senior
45829,36,adult
45830,19,young_adult
45831,700,senior
45832,23,young_adult
45833,720,senior
45834,40,adult
45835,310,senior
45836,23,young_adult
45837,70,senior
45838,73,senior
45839,610,senior
45840,54,mid_senior
45841,40,adult
45842,36,adult
45843,78,senior
45844,34,adult
45845,54,mid_senior
45846,52,mid_senior
45847,34,adult
45848,850,senior
45849,76,senior
45850,84,senior
45851,74,senior
45852,54,mid_senior
45853,640,senior
45854,25,young_adult
45855,34,adult
45856,18,young_adult
45857,38,adult
45858,40,adult
45859,74,senior
45860,800,senior
45861,70,senior
45862,61,mid_senior
45863,460,senior
45864,31,adult
45865,24,young_adult
45866,51,mid_senior
45867,49,adult
45868,73,senior
45869,25,young_adult
45870,23,young_adult
45871,52,mid_senior
45872,40,adult
45873,210,senior
45874,29,young_adult
45875,51,mid_senior
45876,40,adult
45877,68,senior
45878,18,young_adult
45879,56,mid_senior
45880,350,senior
45881,790,senior
45882,48,adult
45883,620,senior
45884,31,adult
45885,290,senior
45886,40,adult
45887,590,senior
45888,83,senior
45889,31,adult
45890,46,adult
45891,72,senior
45892,280,senior
45893,43,adult
45894,290,senior
45895,54,mid_senior
45896,840,senior
45897,440,senior
45898,24,young_adult
45899,84,senior
45900,300,senior
45901,16,child
45902,22,young_adult
45903,27,young_adult
45904,58,mid_senior
45905,38,adult
45906,640,senior
45907,320,senior
45908,640,senior
45909,49,adult
45910,20,young_adult
45911,85,senior
45912,21,young_adult
45913,39,adult
45914,71,senior
45915,59,mid_senior
45916,34,adult
45917,67,senior
45918,76,senior
45919,210,senior
45920,78,senior
45921,70,senior
45922,710,senior
45923,57,mid_senior
45924,34,adult
45925,28,young_adult
45926,450,senior
45927,620,senior
45928,48,adult
45929,71,senior
45930,47,adult
45931,300,senior
45932,67,senior
45933,20,young_adult
45934,470,senior
45935,63,mid_senior
45936,36,adult
45937,79,senior
45938,43,adult
45939,64,mid_senior
45940,53,mid_senior
45941,74,senior
45942,44,adult
45943,490,senior
45944,69,senior
45945,65,senior
45946,53,mid_senior
45947,61,mid_senior
45948,310,senior
45949,53,mid_senior
45950,330,senior
45951,57,mid_senior
45952,36,adult
45953,36,adult
45954,59,mid_senior
45955,72,senior
45956,24,young_adult
45957,66,senior
45958,68,senior
45959,74,senior
45960,38,adult
45961,20,young_adult
45962,620,senior
45963,820,senior
45964,490,senior
45965,820,senior
45966,54,mid_senior
45967,53,mid_senior
45968,27,young_adult
45969,83,senior
45970,730,senior
45971,25,young_adult
45972,830,senior
45973,84,senior
45974,340,senior
45975,590,senior
45976,770,senior
45977,40,adult
45978,82,senior
45979,64,mid_senior
45980,740,senior
45981,62,mid_senior
45982,65,senior
45983,46,adult
45984,27,young_adult
45985,55,mid_senior
45986,81,senior
45987,850,senior
45988,490,senior
45989,51,mid_senior
45990,590,senior
45991,44,adult
45992,73,senior
45993,60,mid_senior
45994,62,mid_senior
45995,760,senior
45996,67,senior
45997,270,senior
45998,66,senior
45999,310,senior
46000,84,senior
46001,23,young_adult
46002,61,mid_senior
46003,26,young_adult
46004,58,mid_senior
46005,26,young_adult
46006,34,adult
46007,86,senior
46008,27,young_adult
46009,59,mid_senior
46010,49,adult
46011,59,mid_senior
46012,770,senior
46013,27,young_adult
46014,47,adult
46015,400,senior
46016,410,senior
46017,39,adult
46018,76,senior
46019,37,adult
46020,69,senior
46021,570,senior
46022,690,senior
46023,74,senior
46024,58,mid_senior
46025,440,senior
46026,37,adult
46027,75,senior
46028,71,senior
46029,54,mid_senior
46030,73,senior
46031,75,senior
46032,430,senior
46033,27,young_adult
46034,31,adult
46035,270,senior
46036,500,senior
46037,770,senior
46038,260,senior
46039,850,senior
46040,280,senior
46041,68,senior
46042,800,senior
46043,29,young_adult
46044,71,senior
46045,57,mid_senior
46046,32,adult
46047,700,senior
46048,340,senior
46049,820,senior
46050,18,young_adult
46051,46,adult
46052,58,mid_senior
46053,57,mid_senior
46054,31,adult
46055,68,senior
46056,53,mid_senior
46057,43,adult
46058,610,senior
46059,21,young_adult
46060,43,adult
46061,32,adult
46062,820,senior
46063,720,senior
46064,50,adult
46065,740,senior
46066,38,adult
46067,380,senior
46068,510,senior
46069,35,adult
46070,810,senior
46071,39,adult
46072,61,mid_senior
46073,420,senior
46074,28,young_adult
46075,430,senior
46076,59,mid_senior
46077,34,adult
46078,550,senior
46079,18,young_adult
46080,470,senior
46081,59,mid_senior
46082,76,senior
46083,42,adult
46084,400,senior
46085,23,young_adult
46086,280,senior
46087,200,senior
46088,64,mid_senior
46089,53,mid_senior
46090,450,senior
46091,220,senior
46092,80,senior
46093,210,senior
46094,85,senior
46095,290,senior
46096,79,senior
46097,62,mid_senior
46098,42,adult
46099,71,senior
46100,190,senior
46101,820,senior
46102,31,adult
46103,800,senior
46104,65,senior
46105,60,mid_senior
46106,78,senior
46107,29,young_adult
46108,500,senior
46109,390,senior
46110,82,senior
46111,75,senior
46112,19,young_adult
46113,47,adult
46114,34,adult
46115,66,senior
46116,230,senior
46117,360,senior
46118,510,senior
46119,20,young_adult
46120,40,adult
46121,77,senior
46122,48,adult
46123,72,senior
46124,240,senior
46125,850,senior
46126,770,senior
46127,71,senior
46128,74,senior
46129,46,adult
46130,72,senior
46131,390,senior
46132,280,senior
46133,40,adult
46134,82,senior
46135,820,senior
46136,27,young_adult
46137,74,senior
46138,75,senior
46139,760,senior
46140,320,senior
46141,41,adult
46142,30,young_adult
46143,19,young_adult
46144,56,mid_senior
46145,46,adult
46146,50,adult
46147,28,young_adult
46148,65,senior
46149,25,young_adult
46150,630,senior
46151,84,senior
46152,78,senior
46153,22,young_adult
46154,34,adult
46155,23,young_adult
46156,750,senior
46157,62,mid_senior
46158,83,senior
46159,21,young_adult
46160,58,mid_senior
46161,30,young_adult
46162,38,adult
46163,20,young_adult
46164,26,young_adult
46165,33,adult
46166,85,senior
46167,78,senior
46168,31,adult
46169,44,adult
46170,190,senior
46171,70,senior
46172,71,senior
46173,590,senior
46174,48,adult
46175,37,adult
46176,40,adult
46177,55,mid_senior
46178,55,mid_senior
46179,46,adult
46180,74,senior
46181,63,mid_senior
46182,43,adult
46183,30,young_adult
46184,75,senior
46185,740,senior
46186,83,senior
46187,70,senior
46188,65,senior
46189,40,adult
46190,420,senior
46191,47,adult
46192,28,young_adult
46193,49,adult
46194,37,adult
46195,36,adult
46196,450,senior
46197,44,adult
46198,44,adult
46199,77,senior
46200,55,mid_senior
46201,61,mid_senior
46202,67,senior
46203,39,adult
46204,720,senior
46205,62,mid_senior
46206,320,senior
46207,31,adult
46208,53,mid_senior
46209,58,mid_senior
46210,43,adult
46211,740,senior
46212,67,senior
46213,800,senior
46214,36,adult
46215,70,senior
46216,780,senior
46217,560,senior
46218,280,senior
46219,36,adult
46220,41,adult
46221,730,senior
46222,73,senior
46223,660,senior
46224,50,adult
46225,620,senior
46226,310,senior
46227,44,adult
46228,46,adult
46229,65,senior
46230,68,senior
46231,330,senior
46232,580,senior
46233,35,adult
46234,25,young_adult
46235,200,senior
46236,700,senior
46237,25,young_adult
46238,49,adult
46239,50,adult
46240,53,mid_senior
46241,570,senior
46242,35,adult
46243,43,adult
46244,450,senior
46245,230,senior
46246,690,senior
46247,77,senior
46248,20,young_adult
46249,30,young_adult
46250,34,adult
46251,560,senior
46252,21,young_adult
46253,84,senior
46254,81,senior
46255,68,senior
46256,470,senior
46257,22,young_adult
46258,62,mid_senior
46259,190,senior
46260,32,adult
46261,450,senior
46262,38,adult
46263,51,mid_senior
46264,83,senior
46265,68,senior
46266,50,adult
46267,81,senior
46268,78,senior
46269,28,young_adult
46270,25,young_adult
46271,750,senior
46272,81,senior
46273,450,senior
46274,520,senior
46275,34,adult
46276,530,senior
46277,830,senior
46278,29,young_adult
46279,23,young_adult
46280,74,senior
46281,80,senior
46282,650,senior
46283,49,adult
46284,540,senior
46285,64,mid_senior
46286,83,senior
46287,47,adult
46288,520,senior
46289,230,senior
46290,56,mid_senior
46291,58,mid_senior
46292,50,adult
46293,70,senior
46294,30,young_adult
46295,41,adult
46296,46,adult
46297,750,senior
46298,85,senior
46299,38,adult
46300,63,mid_senior
46301,690,senior
46302,44,adult
46303,54,mid_senior
46304,760,senior
46305,69,senior
46306,32,adult
46307,31,adult
46308,52,mid_senior
46309,37,adult
46310,68,senior
46311,46,adult
46312,28,young_adult
46313,68,senior
46314,27,young_adult
46315,64,mid_senior
46316,430,senior
46317,640,senior
46318,820,senior
46319,77,senior
46320,23,young_adult
46321,490,senior
46322,620,senior
46323,46,adult
46324,530,senior
46325,50,adult
46326,78,senior
46327,44,adult
46328,33,adult
46329,18,young_adult
46330,370,senior
46331,23,young_adult
46332,640,senior
46333,240,senior
46334,57,mid_senior
46335,35,adult
46336,23,young_adult
46337,44,adult
46338,19,young_adult
46339,21,young_adult
46340,580,senior
46341,220,senior
46342,85,senior
46343,230,senior
46344,43,adult
46345,290,senior
46346,23,young_adult
46347,660,senior
46348,78,senior
46349,850,senior
46350,23,young_adult
46351,31,adult
46352,57,mid_senior
46353,820,senior
46354,64,mid_senior
46355,38,adult
46356,840,senior
46357,39,adult
46358,29,young_adult
46359,33,adult
46360,490,senior
46361,31,adult
46362,38,adult
46363,47,adult
46364,470,senior
46365,76,senior
46366,37,adult
46367,40,adult
46368,73,senior
46369,74,senior
46370,500,senior
46371,270,senior
46372,59,mid_senior
46373,80,senior
46374,84,senior
46375,69,senior
46376,840,senior
46377,50,adult
46378,81,senior
46379,20,young_adult
46380,72,senior
46381,70,senior
46382,73,senior
46383,630,senior
46384,25,young_adult
46385,54,mid_senior
46386,55,mid_senior
46387,770,senior
46388,270,senior
46389,210,senior
46390,200,senior
46391,560,senior
46392,68,senior
46393,800,senior
46394,180,senior
46395,840,senior
46396,20,young_adult
46397,55,mid_senior
46398,54,mid_senior
46399,54,mid_senior
46400,400,senior
46401,48,adult
46402,28,young_adult
46403,620,senior
46404,69,senior
46405,79,senior
46406,71,senior
46407,810,senior
46408,75,senior
46409,54,mid_senior
46410,82,senior
46411,73,senior
46412,29,young_adult
46413,34,adult
46414,80,senior
46415,85,senior
46416,20,young_adult
46417,45,adult
46418,32,adult
46419,75,senior
46420,82,senior
46421,550,senior
46422,800,senior
46423,500,senior
46424,25,young_adult
46425,45,adult
46426,650,senior
46427,570,senior
46428,79,senior
46429,300,senior
46430,68,senior
46431,85,senior
46432,80,senior
46433,840,senior
46434,66,senior
46435,28,young_adult
46436,67,senior
46437,22,young_adult
46438,51,mid_senior
46439,83,senior
46440,42,adult
46441,660,senior
46442,19,young_adult
46443,27,young_adult
46444,69,senior
46445,220,senior
46446,73,senior
46447,50,adult
46448,400,senior
46449,27,young_adult
46450,31,adult
46451,25,young_adult
46452,52,mid_senior
46453,25,young_adult
46454,43,adult
46455,77,senior
46456,650,senior
46457,71,senior
46458,42,adult
46459,820,senior
46460,84,senior
46461,210,senior
46462,55,mid_senior
46463,510,senior
46464,380,senior
46465,71,senior
46466,47,adult
46467,840,senior
46468,34,adult
46469,81,senior
46470,40,adult
46471,350,senior
46472,390,senior
46473,570,senior
46474,79,senior
46475,630,senior
46476,58,mid_senior
46477,53,mid_senior
46478,39,adult
46479,63,mid_senior
46480,48,adult
46481,490,senior
46482,82,senior
46483,33,adult
46484,82,senior
46485,720,senior
46486,60,mid_senior
46487,39,adult
46488,190,senior
46489,84,senior
46490,560,senior
46491,53,mid_senior
46492,34,adult
46493,74,senior
46494,28,young_adult
46495,70,senior
46496,250,senior
46497,80,senior
46498,35,adult
46499,18,young_adult
46500,800,senior
46501,63,mid_senior
46502,18,young_adult
46503,18,young_adult
46504,24,young_adult
46505,63,mid_senior
46506,73,senior
46507,810,senior
46508,51,mid_senior
46509,37,adult
46510,21,young_adult
46511,84,senior
46512,77,senior
46513,61,mid_senior
46514,760,senior
46515,450,senior
46516,73,senior
46517,71,senior
46518,39,adult
46519,65,senior
46520,36,adult
46521,43,adult
46522,52,mid_senior
46523,40,adult
46524,66,senior
46525,64,mid_senior
46526,300,senior
46527,48,adult
46528,32,adult
46529,59,mid_senior
46530,49,adult
46531,31,adult
46532,41,adult
46533,30,young_adult
46534,33,adult
46535,190,senior
46536,76,senior
46537,70,senior
46538,510,senior
46539,50,adult
46540,240,senior
46541,310,senior
46542,56,mid_senior
46543,30,young_adult
46544,34,adult
46545,33,adult
46546,25,young_adult
46547,430,senior
46548,49,adult
46549,69,senior
46550,570,senior
46551,27,young_adult
46552,76,senior
46553,430,senior
46554,660,senior
46555,23,young_adult
46556,65,senior
46557,590,senior
46558,470,senior
46559,28,young_adult
46560,19,young_adult
46561,73,senior
46562,470,senior
46563,490,senior
46564,55,mid_senior
46565,19,young_adult
46566,32,adult
46567,77,senior
46568,520,senior
46569,190,senior
46570,49,adult
46571,37,adult
46572,66,senior
46573,65,senior
46574,70,senior
46575,33,adult
46576,55,mid_senior
46577,240,senior
46578,27,young_adult
46579,560,senior
46580,33,adult
46581,55,mid_senior
46582,75,senior
46583,33,adult
46584,280,senior
46585,72,senior
46586,790,senior
46587,770,senior
46588,45,adult
46589,520,senior
46590,80,senior
46591,55,mid_senior
46592,450,senior
46593,29,young_adult
46594,360,senior
46595,800,senior
46596,48,adult
46597,83,senior
46598,28,young_adult
46599,58,mid_senior
46600,74,senior
46601,71,senior
46602,830,senior
46603,38,adult
46604,68,senior
46605,52,mid_senior
46606,210,senior
46607,41,adult
46608,68,senior
46609,33,adult
46610,77,senior
46611,25,young_adult
46612,35,adult
46613,700,senior
46614,18,young_adult
46615,40,adult
46616,18,young_adult
46617,43,adult
46618,52,mid_senior
46619,26,young_adult
46620,660,senior
46621,840,senior
46622,770,senior
46623,24,young_adult
46624,31,adult
46625,47,adult
46626,40,adult
46627,71,senior
46628,59,mid_senior
46629,49,adult
46630,51,mid_senior
46631,410,senior
46632,74,senior
46633,45,adult
46634,42,adult
46635,52,mid_senior
46636,23,young_adult
46637,83,senior
46638,540,senior
46639,20,young_adult
46640,45,adult
46641,41,adult
46642,630,senior
46643,690,senior
46644,32,adult
46645,600,senior
46646,250,senior
46647,70,senior
46648,59,mid_senior
46649,60,mid_senior
46650,74,senior
46651,240,senior
46652,18,young_adult
46653,20,young_adult
46654,43,adult
46655,54,mid_senior
46656,210,senior
46657,190,senior
46658,510,senior
46659,18,young_adult
46660,710,senior
46661,51,mid_senior
46662,850,senior
46663,800,senior
46664,460,senior
46665,63,mid_senior
46666,370,senior
46667,22,young_adult
46668,55,mid_senior
46669,300,senior
46670,48,adult
46671,72,senior
46672,36,adult
46673,600,senior
46674,56,mid_senior
46675,340,senior
46676,70,senior
46677,810,senior
46678,40,adult
46679,35,adult
46680,26,young_adult
46681,69,senior
46682,32,adult
46683,500,senior
46684,640,senior
46685,280,senior
46686,38,adult
46687,73,senior
46688,55,mid_senior
46689,350,senior
46690,400,senior
46691,240,senior
46692,64,mid_senior
46693,82,senior
46694,77,senior
46695,780,senior
46696,77,senior
46697,73,senior
46698,280,senior
46699,20,young_adult
46700,29,young_adult
46701,780,senior
46702,73,senior
46703,63,mid_senior
46704,23,young_adult
46705,510,senior
46706,29,young_adult
46707,20,young_adult
46708,81,senior
46709,76,senior
46710,81,senior
46711,26,young_adult
46712,20,young_adult
46713,290,senior
46714,50,adult
46715,37,adult
46716,77,senior
46717,80,senior
46718,72,senior
46719,82,senior
46720,760,senior
46721,65,senior
46722,44,adult
46723,720,senior
46724,84,senior
46725,37,adult
46726,84,senior
46727,20,young_adult
46728,62,mid_senior
46729,41,adult
46730,48,adult
46731,330,senior
46732,340,senior
46733,52,mid_senior
46734,61,mid_senior
46735,370,senior
46736,68,senior
46737,550,senior
46738,590,senior
46739,67,senior
46740,82,senior
46741,810,senior
46742,49,adult
46743,410,senior
46744,62,mid_senior
46745,850,senior
46746,69,senior
46747,690,senior
46748,23,young_adult
46749,260,senior
46750,41,adult
46751,58,mid_senior
46752,33,adult
46753,29,young_adult
46754,77,senior
46755,48,adult
46756,45,adult
46757,44,adult
46758,180,senior
46759,68,senior
46760,31,adult
46761,75,senior
46762,63,mid_senior
46763,72,senior
46764,68,senior
46765,44,adult
46766,80,senior
46767,250,senior
46768,88,senior
46769,27,young_adult
46770,64,mid_senior
46771,70,senior
46772,840,senior
46773,350,senior
46774,470,senior
46775,570,senior
46776,71,senior
46777,41,adult
46778,85,senior
46779,70,senior
46780,440,senior
46781,32,adult
46782,56,mid_senior
46783,77,senior
46784,59,mid_senior
46785,47,adult
46786,83,senior
46787,39,adult
46788,53,mid_senior
46789,73,senior
46790,650,senior
46791,560,senior
46792,56,mid_senior
46793,540,senior
46794,76,senior
46795,46,adult
46796,73,senior
46797,35,adult
46798,190,senior
46799,24,young_adult
46800,34,adult
46801,48,adult
46802,26,young_adult
46803,22,young_adult
46804,200,senior
46805,37,adult
46806,82,senior
46807,63,mid_senior
46808,50,adult
46809,580,senior
46810,72,senior
46811,77,senior
46812,52,mid_senior
46813,530,senior
46814,44,adult
46815,200,senior
46816,440,senior
46817,540,senior
46818,710,senior
46819,69,senior
46820,560,senior
46821,46,adult
46822,42,adult
46823,77,senior
46824,67,senior
46825,35,adult
46826,46,adult
46827,79,senior
46828,180,senior
46829,52,mid_senior
46830,77,senior
46831,620,senior
46832,76,senior
46833,41,adult
46834,330,senior
46835,46,adult
46836,70,senior
46837,840,senior
46838,46,adult
46839,73,senior
46840,50,adult
46841,430,senior
46842,59,mid_senior
46843,23,young_adult
46844,180,senior
46845,67,senior
46846,60,mid_senior
46847,36,adult
46848,340,senior
46849,19,young_adult
46850,49,adult
46851,85,senior
46852,640,senior
46853,55,mid_senior
46854,720,senior
46855,81,senior
46856,85,senior
46857,83,senior
46858,720,senior
46859,23,young_adult
46860,54,mid_senior
46861,33,adult
46862,39,adult
46863,70,senior
46864,730,senior
46865,700,senior
46866,83,senior
46867,52,mid_senior
46868,72,senior
46869,400,senior
46870,680,senior
46871,48,adult
46872,530,senior
46873,56,mid_senior
46874,57,mid_senior
46875,53,mid_senior
46876,18,young_adult
46877,710,senior
46878,50,adult
46879,32,adult
46880,460,senior
46881,85,senior
46882,83,senior
46883,79,senior
46884,79,senior
46885,26,young_adult
46886,560,senior
46887,340,senior
46888,81,senior
46889,70,senior
46890,29,young_adult
46891,850,senior
46892,20,young_adult
46893,78,senior
46894,50,adult
46895,42,adult
46896,37,adult
46897,60,mid_senior
46898,47,adult
46899,43,adult
46900,180,senior
46901,34,adult
46902,53,mid_senior
46903,79,senior
46904,67,senior
46905,470,senior
46906,32,adult
46907,81,senior
46908,540,senior
46909,700,senior
46910,27,young_adult
46911,290,senior
46912,53,mid_senior
46913,420,senior
46914,47,adult
46915,50,adult
46916,42,adult
46917,42,adult
46918,740,senior
46919,53,mid_senior
46920,230,senior
46921,64,mid_senior
46922,80,senior
46923,22,young_adult
46924,81,senior
46925,470,senior
46926,490,senior
46927,31,adult
46928,300,senior
46929,22,young_adult
46930,590,senior
46931,20,young_adult
46932,83,senior
46933,35,adult
46934,53,mid_senior
46935,48,adult
46936,58,mid_senior
46937,38,adult
46938,21,young_adult
46939,530,senior
46940,79,senior
46941,400,senior
46942,54,mid_senior
46943,59,mid_senior
46944,49,adult
46945,32,adult
46946,400,senior
46947,53,mid_senior
46948,27,young_adult
46949,30,young_adult
46950,47,adult
46951,790,senior
46952,22,young_adult
46953,37,adult
46954,35,adult
46955,400,senior
46956,50,adult
46957,34,adult
46958,24,young_adult
46959,82,senior
46960,59,mid_senior
46961,210,senior
46962,45,adult
46963,70,senior
46964,730,senior
46965,81,senior
46966,38,adult
46967,58,mid_senior
46968,230,senior
46969,27,young_adult
46970,710,senior
46971,62,mid_senior
46972,52,mid_senior
46973,68,senior
46974,21,young_adult
46975,74,senior
46976,67,senior
46977,57,mid_senior
46978,46,adult
46979,46,adult
46980,74,senior
46981,85,senior
46982,55,mid_senior
46983,680,senior
46984,70,senior
46985,55,mid_senior
46986,43,adult
46987,330,senior
46988,18,young_adult
46989,760,senior
46990,45,adult
46991,32,adult
46992,33,adult
46993,42,adult
46994,55,mid_senior
46995,85,senior
46996,64,mid_senior
46997,50,adult
46998,69,senior
46999,260,senior
47000,46,adult
47001,410,senior
47002,510,senior
47003,51,mid_senior
47004,82,senior
47005,270,senior
47006,750,senior
47007,280,senior
47008,490,senior
47009,77,senior
47010,410,senior
47011,21,young_adult
47012,340,senior
47013,65,senior
47014,21,young_adult
47015,57,mid_senior
47016,70,senior
47017,31,adult
47018,850,senior
47019,270,senior
47020,740,senior
47021,60,mid_senior
47022,730,senior
47023,850,senior
47024,43,adult
47025,68,senior
47026,67,senior
47027,780,senior
47028,27,young_adult
47029,390,senior
47030,84,senior
47031,81,senior
47032,34,adult
47033,70,senior
47034,51,mid_senior
47035,640,senior
47036,830,senior
47037,820,senior
47038,56,mid_senior
47039,200,senior
47040,44,adult
47041,65,senior
47042,37,adult
47043,52,mid_senior
47044,43,adult
47045,26,young_adult
47046,33,adult
47047,75,senior
47048,58,mid_senior
47049,79,senior
47050,650,senior
47051,41,adult
47052,18,young_adult
47053,65,senior
47054,620,senior
47055,60,mid_senior
47056,66,senior
47057,530,senior
47058,65,senior
47059,36,adult
47060,42,adult
47061,50,adult
47062,28,young_adult
47063,30,young_adult
47064,60,mid_senior
47065,21,young_adult
47066,26,young_adult
47067,680,senior
47068,740,senior
47069,400,senior
47070,33,adult
47071,300,senior
47072,430,senior
47073,350,senior
47074,54,mid_senior
47075,69,senior
47076,440,senior
47077,740,senior
47078,54,mid_senior
47079,82,senior
47080,56,mid_senior
47081,55,mid_senior
47082,43,adult
47083,750,senior
47084,33,adult
47085,45,adult
47086,68,senior
47087,69,senior
47088,180,senior
47089,180,senior
47090,450,senior
